,goodreads_book_id,tag_id,count,tag_name,tag_count
8771,13634927,"[26785, 11370, 22973, 25153, 26771, 24999, 24997, 26837, 30672, 21815, 6122, 14552, 14467, 11503, 17217, 29316, 12948, 14487, 24995, 24996, 6750]","[9, 6, 23, 6, 11, 7, 9, 17, 7, 22, 6, 12, 117, 16, 9, 7, 6, 179, 15, 12, 6]","['sci-fi-fantasy', 'fantasy-sci-fi', 'paranormal', 'read-in-2017', 'sci-fi', 'read-2016', 'read-2015', 'science-fiction', 'to-read-fiction', 'nook', 'calibre', 'history', 'historical', 'favorite-authors', 'kindle-books', 'tbr', 'general-fiction', 'historical-fiction', 'read-2013', 'read-2014', 'chick-lit']",21
8772,17309,"[26785, 2104, 11505, 11370, 22973, 29011, 5444, 7404, 1540, 8067, 30358, 25506, 26837, 14764, 923, 9484, 22944, 12948, 29076, 20994, 20989]","[19, 9, 11, 7, 29, 44, 7, 6, 9, 6, 79, 9, 8, 9, 6, 7, 7, 7, 44, 12, 8]","['sci-fi-fantasy', 'all-time-favorites', 'favorite-books', 'fantasy-sci-fi', 'paranormal', 'supernatural', 'bookshelf', 'classic', 'action', 'contemporary-fiction', 'thriller', 'recommended', 'science-fiction', 'home-library', '20th-century', 'didn-t-finish', 'paperback', 'general-fiction', 'suspense', 'mystery-thriller', 'mystery-suspense']",21
8773,77866,"[7457, 25153, 7404, 25147, 24999, 24997, 8067, 25506, 923, 31505, 30672, 14552, 14467, 9484, 5051, 17217, 12948, 14487, 18326, 24996, 18054]","[9, 3, 5, 5, 4, 3, 13, 5, 8, 10, 8, 10, 24, 5, 7, 3, 14, 115, 25, 4, 4]","['classics', 'read-in-2017', 'classic', 'read-in-2011', 'read-2016', 'read-2015', 'contemporary-fiction', 'recommended', '20th-century', 'unfinished', 'to-read-fiction', 'history', 'historical', 'didn-t-finish', 'bookclub', 'kindle-books', 'general-fiction', 'historical-fiction', 'literary-fiction', 'read-2014', 'library-books']",21
8774,13547381,"[1128, 11505, 11978, 5180, 24999, 24997, 8067, 21815, 9484, 5051, 11503, 17217, 25438, 12948, 18326, 11221, 24995, 24996, 24993, 18051, 6750]","[7, 6, 9, 5, 15, 10, 34, 7, 10, 28, 8, 10, 19, 27, 7, 25, 19, 8, 9, 9, 44]","['5-stars', 'favorite-books', 'finished', 'books-i-have', 'read-2016', 'read-2015', 'contemporary-fiction', 'nook', 'didn-t-finish', 'bookclub', 'favorite-authors', 'kindle-books', 'realistic-fiction', 'general-fiction', 'literary-fiction', 'family', 'read-2013', 'read-2014', 'read-2012', 'library-book', 'chick-lit']",21
8775,15811545,"[11505, 25153, 24997, 8067, 31505, 30672, 9638, 14552, 14467, 9484, 2277, 5051, 29316, 25438, 12948, 14487, 18326, 11221, 24995, 24996, 18054]","[25, 29, 26, 148, 41, 71, 29, 25, 60, 51, 28, 122, 40, 36, 69, 343, 189, 38, 39, 75, 25]","['favorite-books', 'read-in-2017', 'read-2015', 'contemporary-fiction', 'unfinished', 'to-read-fiction', 'dnf', 'history', 'historical', 'didn-t-finish', 'american', 'bookclub', 'tbr', 'realistic-fiction', 'general-fiction', 'historical-fiction', 'literary-fiction', 'family', 'read-2013', 'read-2014', 'library-books']",21
8776,17899392,"[32989, 11505, 29452, 33012, 25153, 5444, 24999, 24997, 18640, 8067, 9638, 9484, 22733, 32099, 25438, 12948, 11221, 24996, 18054, 18051, 6750]","[47, 8, 11, 7, 7, 4, 4, 11, 8, 4, 5, 5, 5, 5, 19, 5, 4, 30, 9, 8, 33]","['ya', 'favorite-books', 'teen', 'ya-fiction', 'read-in-2017', 'bookshelf', 'read-2016', 'read-2015', 'love', 'contemporary-fiction', 'dnf', 'didn-t-finish', 'own-to-read', 'want-to-read', 'realistic-fiction', 'general-fiction', 'family', 'read-2014', 'library-books', 'library-book', 'chick-lit']",21
8777,17926775,"[32989, 18886, 26785, 2104, 1128, 11370, 22973, 29452, 29011, 33012, 25153, 1540, 24999, 24997, 9638, 14467, 17217, 29316, 32099, 24996, 25822]","[381, 331, 18, 15, 17, 23, 149, 27, 44, 16, 16, 18, 19, 24, 52, 21, 19, 26, 14, 38, 21]","['ya', 'magic', 'sci-fi-fantasy', 'all-time-favorites', '5-stars', 'fantasy-sci-fi', 'paranormal', 'teen', 'supernatural', 'ya-fiction', 'read-in-2017', 'action', 'read-2016', 'read-2015', 'dnf', 'historical', 'kindle-books', 'tbr', 'want-to-read', 'read-2014', 'reviewed']",21
8778,13503109,"[11505, 25153, 24997, 18640, 8067, 25506, 31505, 30672, 9638, 9484, 2277, 5051, 25438, 12948, 18326, 24995, 24996, 25822, 18054, 24993, 18051]","[16, 15, 19, 29, 133, 20, 35, 59, 33, 26, 33, 46, 46, 42, 105, 43, 23, 14, 21, 24, 16]","['favorite-books', 'read-in-2017', 'read-2015', 'love', 'contemporary-fiction', 'recommended', 'unfinished', 'to-read-fiction', 'dnf', 'didn-t-finish', 'american', 'bookclub', 'realistic-fiction', 'general-fiction', 'literary-fiction', 'read-2013', 'read-2014', 'reviewed', 'library-books', 'read-2012', 'library-book']",21
8779,18053060,"[32989, 18886, 26785, 1128, 11370, 22973, 29452, 33012, 25153, 1540, 5180, 24999, 24997, 31505, 9638, 9484, 29316, 32099, 24996, 25822, 1078]","[830, 278, 39, 34, 33, 86, 124, 64, 36, 43, 35, 45, 51, 30, 179, 36, 108, 31, 82, 41, 40]","['ya', 'magic', 'sci-fi-fantasy', '5-stars', 'fantasy-sci-fi', 'paranormal', 'teen', 'ya-fiction', 'read-in-2017', 'action', 'books-i-have', 'read-2016', 'read-2015', 'unfinished', 'dnf', 'didn-t-finish', 'tbr', 'want-to-read', 'read-2014', 'reviewed', '4-stars']",21
8780,18161265,"[32989, 1128, 25153, 5444, 24999, 24997, 18640, 8067, 25506, 12680, 11503, 17217, 22944, 29316, 32099, 25438, 24995, 24996, 25822, 6750, 1078]","[4, 7, 8, 7, 5, 11, 6, 5, 4, 8, 4, 7, 5, 8, 7, 8, 5, 22, 4, 201, 7]","['ya', '5-stars', 'read-in-2017', 'bookshelf', 'read-2016', 'read-2015', 'love', 'contemporary-fiction', 'recommended', 'funny', 'favorite-authors', 'kindle-books', 'paperback', 'tbr', 'want-to-read', 'realistic-fiction', 'read-2013', 'read-2014', 'reviewed', 'chick-lit', '4-stars']",21
8781,18243700,"[32989, 18886, 26785, 2104, 1128, 11505, 11370, 22973, 29452, 33012, 25153, 5444, 1540, 5180, 24999, 24997, 18640, 29316, 24996, 25822, 1078]","[593, 185, 33, 54, 124, 57, 45, 46, 53, 44, 92, 40, 91, 40, 99, 116, 34, 100, 52, 50, 46]","['ya', 'magic', 'sci-fi-fantasy', 'all-time-favorites', '5-stars', 'favorite-books', 'fantasy-sci-fi', 'paranormal', 'teen', 'ya-fiction', 'read-in-2017', 'bookshelf', 'action', 'books-i-have', 'read-2016', 'read-2015', 'love', 'tbr', 'read-2014', 'reviewed', '4-stars']",21
8782,9500416,"[11505, 25147, 11978, 8067, 923, 21815, 14552, 14467, 9484, 5051, 11503, 17217, 12948, 14487, 18326, 11221, 24995, 18054, 24993, 18051, 6750]","[8, 44, 8, 14, 9, 9, 27, 119, 11, 18, 11, 8, 13, 896, 11, 17, 8, 14, 11, 11, 25]","['favorite-books', 'read-in-2011', 'finished', 'contemporary-fiction', '20th-century', 'nook', 'history', 'historical', 'didn-t-finish', 'bookclub', 'favorite-authors', 'kindle-books', 'general-fiction', 'historical-fiction', 'literary-fiction', 'family', 'read-2013', 'library-books', 'read-2012', 'library-book', 'chick-lit']",21
8783,7352053,"[11505, 25153, 25147, 11978, 25506, 31505, 30672, 21815, 14552, 14467, 9484, 2277, 5051, 25146, 12948, 14487, 18326, 11221, 25822, 18054, 18051]","[5, 4, 16, 9, 5, 6, 9, 8, 28, 128, 13, 6, 20, 13, 8, 798, 5, 7, 5, 10, 8]","['favorite-books', 'read-in-2017', 'read-in-2011', 'finished', 'recommended', 'unfinished', 'to-read-fiction', 'nook', 'history', 'historical', 'didn-t-finish', 'american', 'bookclub', 'read-in-2010', 'general-fiction', 'historical-fiction', 'literary-fiction', 'family', 'reviewed', 'library-books', 'library-book']",21
8784,7274337,"[11505, 25147, 11978, 18640, 8067, 25506, 923, 31505, 30672, 14552, 14467, 9484, 5051, 12948, 14487, 18326, 11221, 24995, 18054, 24993, 18051]","[13, 11, 12, 13, 20, 17, 13, 10, 20, 57, 143, 23, 24, 17, 990, 37, 10, 8, 9, 11, 11]","['favorite-books', 'read-in-2011', 'finished', 'love', 'contemporary-fiction', 'recommended', '20th-century', 'unfinished', 'to-read-fiction', 'history', 'historical', 'didn-t-finish', 'bookclub', 'general-fiction', 'historical-fiction', 'literary-fiction', 'family', 'read-2013', 'library-books', 'read-2012', 'library-book']",21
8785,7005479,"[11505, 25147, 8067, 31505, 30672, 21815, 6122, 14552, 14467, 9484, 2277, 5051, 11503, 17217, 25146, 32099, 12948, 14487, 18326, 18054, 18051]","[9, 13, 10, 12, 12, 10, 11, 34, 111, 12, 11, 19, 13, 8, 9, 8, 14, 596, 19, 12, 10]","['favorite-books', 'read-in-2011', 'contemporary-fiction', 'unfinished', 'to-read-fiction', 'nook', 'calibre', 'history', 'historical', 'didn-t-finish', 'american', 'bookclub', 'favorite-authors', 'kindle-books', 'read-in-2010', 'want-to-read', 'general-fiction', 'historical-fiction', 'literary-fiction', 'library-books', 'library-book']",21
8786,18335634,"[32989, 18886, 2104, 1128, 11505, 22973, 29452, 29011, 33012, 5444, 1540, 24999, 24997, 18640, 26837, 14467, 29316, 14487, 24995, 24996, 25822]","[1719, 536, 313, 327, 299, 1526, 193, 522, 121, 91, 111, 97, 97, 126, 123, 533, 131, 872, 224, 113, 107]","['ya', 'magic', 'all-time-favorites', '5-stars', 'favorite-books', 'paranormal', 'teen', 'supernatural', 'ya-fiction', 'bookshelf', 'action', 'read-2016', 'read-2015', 'love', 'science-fiction', 'historical', 'tbr', 'historical-fiction', 'read-2013', 'read-2014', 'reviewed']",21
8787,5960325,"[11505, 25147, 11978, 8067, 923, 30672, 21815, 14552, 14467, 9484, 22733, 5051, 25146, 25438, 12948, 14487, 18326, 11221, 18054, 18051, 6750]","[20, 48, 23, 31, 18, 18, 17, 69, 296, 17, 18, 73, 55, 23, 34, 1947, 23, 32, 18, 22, 65]","['favorite-books', 'read-in-2011', 'finished', 'contemporary-fiction', '20th-century', 'to-read-fiction', 'nook', 'history', 'historical', 'didn-t-finish', 'own-to-read', 'bookclub', 'read-in-2010', 'realistic-fiction', 'general-fiction', 'historical-fiction', 'literary-fiction', 'family', 'library-books', 'library-book', 'chick-lit']",21
8788,5556595,"[11505, 25147, 11978, 18640, 8067, 21815, 14467, 9484, 5051, 25146, 29316, 25438, 12948, 14487, 24995, 24996, 25822, 18054, 24993, 18051, 6750]","[6, 18, 5, 5, 24, 20, 7, 5, 10, 18, 5, 4, 18, 60, 6, 7, 6, 13, 7, 11, 278]","['favorite-books', 'read-in-2011', 'finished', 'love', 'contemporary-fiction', 'nook', 'historical', 'didn-t-finish', 'bookclub', 'read-in-2010', 'tbr', 'realistic-fiction', 'general-fiction', 'historical-fiction', 'read-2013', 'read-2014', 'reviewed', 'library-books', 'read-2012', 'library-book', 'chick-lit']",21
8789,2017056,"[11505, 11978, 8067, 25506, 14764, 31505, 30672, 9638, 21815, 14552, 14467, 9484, 5051, 11503, 25146, 32099, 12948, 14487, 18326, 18054, 18051]","[9, 6, 9, 11, 6, 6, 10, 5, 6, 20, 77, 16, 14, 6, 12, 7, 8, 564, 14, 11, 11]","['favorite-books', 'finished', 'contemporary-fiction', 'recommended', 'home-library', 'unfinished', 'to-read-fiction', 'dnf', 'nook', 'history', 'historical', 'didn-t-finish', 'bookclub', 'favorite-authors', 'read-in-2010', 'want-to-read', 'general-fiction', 'historical-fiction', 'literary-fiction', 'library-books', 'library-book']",21
8790,277397,"[32989, 2104, 7457, 7404, 11978, 24997, 8067, 923, 30672, 2277, 5051, 17217, 22944, 25438, 26735, 12948, 14487, 18326, 11221, 24995, 6750]","[14, 7, 18, 5, 6, 5, 52, 7, 5, 8, 13, 5, 5, 15, 31, 28, 14, 26, 11, 5, 13]","['ya', 'all-time-favorites', 'classics', 'classic', 'finished', 'read-2015', 'contemporary-fiction', '20th-century', 'to-read-fiction', 'american', 'bookclub', 'kindle-books', 'paperback', 'realistic-fiction', 'school', 'general-fiction', 'historical-fiction', 'literary-fiction', 'family', 'read-2013', 'chick-lit']",21
8791,297134,"[11505, 25153, 25147, 11978, 5180, 24997, 8067, 14764, 21815, 6122, 22733, 17217, 25146, 22944, 25438, 12948, 31557, 11221, 24995, 24996, 6750]","[3, 8, 9, 7, 11, 3, 22, 3, 10, 3, 4, 3, 10, 9, 8, 13, 5, 20, 3, 4, 112]","['favorite-books', 'read-in-2017', 'read-in-2011', 'finished', 'books-i-have', 'read-2015', 'contemporary-fiction', 'home-library', 'nook', 'calibre', 'own-to-read', 'kindle-books', 'read-in-2010', 'paperback', 'realistic-fiction', 'general-fiction', 'unread', 'family', 'read-2013', 'read-2014', 'chick-lit']",21
8792,111450,"[32989, 18886, 26785, 1128, 11370, 22973, 29452, 29011, 33012, 26897, 25153, 5444, 5180, 24999, 24997, 15048, 14764, 21689, 22944, 29316, 1078]","[323, 403, 108, 39, 76, 45, 39, 44, 40, 32, 55, 58, 41, 66, 38, 74, 37, 38, 35, 33, 52]","['ya', 'magic', 'sci-fi-fantasy', '5-stars', 'fantasy-sci-fi', 'paranormal', 'teen', 'supernatural', 'ya-fiction', 'scifi-fantasy', 'read-in-2017', 'bookshelf', 'books-i-have', 'read-2016', 'read-2015', 'humor', 'home-library', 'non-fiction', 'paperback', 'tbr', '4-stars']",21
8793,18616975,"[32989, 18886, 26785, 11370, 26897, 25153, 26771, 24999, 24997, 15048, 25506, 26837, 12680, 31505, 30672, 9638, 9484, 17217, 14487, 24996, 25822]","[6, 40, 37, 21, 23, 15, 227, 13, 23, 161, 6, 218, 32, 9, 9, 18, 7, 8, 8, 8, 7]","['ya', 'magic', 'sci-fi-fantasy', 'fantasy-sci-fi', 'scifi-fantasy', 'read-in-2017', 'sci-fi', 'read-2016', 'read-2015', 'humor', 'recommended', 'science-fiction', 'funny', 'unfinished', 'to-read-fiction', 'dnf', 'didn-t-finish', 'kindle-books', 'historical-fiction', 'read-2014', 'reviewed']",21
8794,261122,"[32989, 18886, 1128, 11505, 22973, 29452, 29011, 33012, 25147, 11978, 5180, 23037, 21815, 25146, 22944, 24995, 24996, 25822, 18054, 24993, 1078]","[506, 18, 20, 17, 635, 75, 160, 41, 51, 17, 15, 24, 14, 38, 25, 14, 22, 15, 17, 14, 22]","['ya', 'magic', '5-stars', 'favorite-books', 'paranormal', 'teen', 'supernatural', 'ya-fiction', 'read-in-2011', 'finished', 'books-i-have', 'part-of-a-series', 'nook', 'read-in-2010', 'paperback', 'read-2013', 'read-2014', 'reviewed', 'library-books', 'read-2012', '4-stars']",21
8795,112750,"[32989, 18886, 26785, 2104, 1128, 11505, 11370, 22973, 29011, 1540, 25147, 24997, 25506, 23037, 9638, 21815, 25146, 24995, 25822, 29076, 1078]","[59, 278, 106, 66, 72, 55, 68, 2373, 354, 63, 127, 47, 52, 65, 154, 89, 50, 47, 64, 64, 82]","['ya', 'magic', 'sci-fi-fantasy', 'all-time-favorites', '5-stars', 'favorite-books', 'fantasy-sci-fi', 'paranormal', 'supernatural', 'action', 'read-in-2011', 'read-2015', 'recommended', 'part-of-a-series', 'dnf', 'nook', 'read-in-2010', 'read-2013', 'reviewed', 'suspense', '4-stars']",21
8796,16278318,"[32989, 26785, 11370, 29452, 26897, 25153, 1540, 26771, 24999, 24997, 15048, 30358, 26837, 31505, 30672, 9638, 9484, 29316, 25822, 18054, 18051]","[176, 168, 59, 20, 55, 30, 49, 1528, 60, 128, 39, 25, 1597, 20, 21, 71, 32, 36, 33, 22, 20]","['ya', 'sci-fi-fantasy', 'fantasy-sci-fi', 'teen', 'scifi-fantasy', 'read-in-2017', 'action', 'sci-fi', 'read-2016', 'read-2015', 'humor', 'thriller', 'science-fiction', 'unfinished', 'to-read-fiction', 'dnf', 'didn-t-finish', 'tbr', 'reviewed', 'library-books', 'library-book']",21
8797,9598,"[25153, 5444, 7404, 25147, 26771, 5180, 15048, 8067, 26837, 12680, 14764, 923, 30672, 6122, 2277, 11503, 17217, 12948, 18326, 31557, 8517]","[10, 6, 10, 5, 27, 4, 85, 11, 56, 6, 7, 18, 6, 14, 45, 11, 4, 26, 19, 5, 5]","['read-in-2017', 'bookshelf', 'classic', 'read-in-2011', 'sci-fi', 'books-i-have', 'humor', 'contemporary-fiction', 'science-fiction', 'funny', 'home-library', '20th-century', 'to-read-fiction', 'calibre', 'american', 'favorite-authors', 'kindle-books', 'general-fiction', 'literary-fiction', 'unread', 'crime']",21
8798,16282066,"[32989, 18886, 2104, 1128, 11505, 22973, 29452, 29011, 26771, 18640, 23037, 9638, 21815, 22733, 17217, 32099, 24995, 24996, 24993, 6750, 1078]","[359, 123, 23, 44, 28, 672, 41, 172, 24, 37, 21, 67, 30, 15, 71, 25, 20, 16, 21, 29, 25]","['ya', 'magic', 'all-time-favorites', '5-stars', 'favorite-books', 'paranormal', 'teen', 'supernatural', 'sci-fi', 'love', 'part-of-a-series', 'dnf', 'nook', 'own-to-read', 'kindle-books', 'want-to-read', 'read-2013', 'read-2014', 'read-2012', 'chick-lit', '4-stars']",21
8799,206682,"[29011, 25147, 15048, 8067, 30358, 23037, 21815, 6122, 2277, 17217, 25146, 22944, 29316, 12948, 31557, 8517, 29076, 20994, 18054, 20989, 24993]","[11, 16, 27, 9, 288, 11, 12, 13, 25, 12, 13, 9, 8, 15, 10, 315, 83, 63, 9, 33, 8]","['supernatural', 'read-in-2011', 'humor', 'contemporary-fiction', 'thriller', 'part-of-a-series', 'nook', 'calibre', 'american', 'kindle-books', 'read-in-2010', 'paperback', 'tbr', 'general-fiction', 'unread', 'crime', 'suspense', 'mystery-thriller', 'library-books', 'mystery-suspense', 'read-2012']",21
8800,32692,"[29011, 5444, 11978, 8067, 30358, 26837, 14764, 923, 31505, 9638, 6122, 2277, 11503, 22944, 29316, 12948, 31557, 8517, 29076, 20994, 20989]","[21, 15, 16, 18, 274, 11, 17, 13, 12, 13, 19, 23, 12, 20, 10, 24, 10, 16, 118, 28, 13]","['supernatural', 'bookshelf', 'finished', 'contemporary-fiction', 'thriller', 'science-fiction', 'home-library', '20th-century', 'unfinished', 'dnf', 'calibre', 'american', 'favorite-authors', 'paperback', 'tbr', 'general-fiction', 'unread', 'crime', 'suspense', 'mystery-thriller', 'mystery-suspense']",21
8801,6532496,"[29452, 5444, 25147, 5180, 8067, 21815, 6122, 9484, 5051, 11503, 25146, 25438, 26735, 12948, 31557, 11221, 24995, 18054, 24993, 18051, 6750]","[6, 4, 11, 3, 11, 10, 3, 3, 10, 4, 27, 10, 4, 16, 3, 26, 3, 4, 7, 11, 86]","['teen', 'bookshelf', 'read-in-2011', 'books-i-have', 'contemporary-fiction', 'nook', 'calibre', 'didn-t-finish', 'bookclub', 'favorite-authors', 'read-in-2010', 'realistic-fiction', 'school', 'general-fiction', 'unread', 'family', 'read-2013', 'library-books', 'read-2012', 'library-book', 'chick-lit']",21
8802,23553419,"[22973, 29011, 25153, 24999, 24997, 8067, 30358, 9638, 22733, 5051, 17217, 22944, 29316, 11221, 25822, 8517, 29076, 20994, 18054, 20989, 18051]","[21, 13, 20, 43, 50, 14, 316, 8, 9, 9, 8, 7, 10, 16, 10, 28, 83, 75, 12, 28, 10]","['paranormal', 'supernatural', 'read-in-2017', 'read-2016', 'read-2015', 'contemporary-fiction', 'thriller', 'dnf', 'own-to-read', 'bookclub', 'kindle-books', 'paperback', 'tbr', 'family', 'reviewed', 'crime', 'suspense', 'mystery-thriller', 'library-books', 'mystery-suspense', 'library-book']",21
8803,11507,"[32989, 2104, 7457, 11505, 5444, 7404, 8067, 25506, 14764, 923, 30672, 14552, 14467, 2277, 5051, 25438, 26735, 12948, 14487, 18326, 11221]","[10, 15, 247, 13, 6, 45, 31, 7, 7, 23, 15, 11, 24, 35, 19, 16, 32, 29, 145, 40, 18]","['ya', 'all-time-favorites', 'classics', 'favorite-books', 'bookshelf', 'classic', 'contemporary-fiction', 'recommended', 'home-library', '20th-century', 'to-read-fiction', 'history', 'historical', 'american', 'bookclub', 'realistic-fiction', 'school', 'general-fiction', 'historical-fiction', 'literary-fiction', 'family']",21
8804,17159011,"[22973, 1540, 11978, 26771, 24999, 24997, 8067, 30358, 26837, 6122, 14467, 17217, 12948, 14487, 24995, 24996, 8517, 29076, 20994, 20989, 18051]","[9, 22, 10, 5, 6, 5, 8, 249, 7, 5, 7, 5, 6, 12, 8, 10, 62, 66, 52, 20, 8]","['paranormal', 'action', 'finished', 'sci-fi', 'read-2016', 'read-2015', 'contemporary-fiction', 'thriller', 'science-fiction', 'calibre', 'historical', 'kindle-books', 'general-fiction', 'historical-fiction', 'read-2013', 'read-2014', 'crime', 'suspense', 'mystery-thriller', 'mystery-suspense', 'library-book']",21
8805,17228280,"[32989, 11505, 29452, 33012, 24999, 24997, 18640, 15048, 8067, 12680, 9638, 29316, 32099, 25438, 26735, 11221, 24996, 25822, 18054, 6750, 1078]","[255, 13, 42, 38, 9, 16, 12, 15, 14, 18, 18, 10, 26, 119, 16, 14, 39, 19, 10, 90, 9]","['ya', 'favorite-books', 'teen', 'ya-fiction', 'read-2016', 'read-2015', 'love', 'humor', 'contemporary-fiction', 'funny', 'dnf', 'tbr', 'want-to-read', 'realistic-fiction', 'school', 'family', 'read-2014', 'reviewed', 'library-books', 'chick-lit', '4-stars']",21
8806,6538,"[5444, 11978, 30358, 14764, 31505, 9638, 14552, 21773, 21689, 14467, 9484, 22733, 22944, 29316, 14487, 31557, 25822, 8517, 29076, 20994, 20989]","[5, 8, 31, 10, 5, 8, 252, 201, 633, 46, 12, 5, 6, 5, 15, 7, 8, 228, 14, 15, 15]","['bookshelf', 'finished', 'thriller', 'home-library', 'unfinished', 'dnf', 'history', 'nonfiction', 'non-fiction', 'historical', 'didn-t-finish', 'own-to-read', 'paperback', 'tbr', 'historical-fiction', 'unread', 'reviewed', 'crime', 'suspense', 'mystery-thriller', 'mystery-suspense']",21
8807,17233800,"[32989, 2104, 1128, 11505, 29452, 33012, 24997, 18640, 23037, 9638, 11503, 29316, 32099, 25438, 11221, 24995, 24996, 25822, 18054, 6750, 1078]","[298, 20, 39, 29, 41, 24, 19, 32, 16, 22, 16, 15, 17, 73, 27, 32, 39, 48, 16, 37, 20]","['ya', 'all-time-favorites', '5-stars', 'favorite-books', 'teen', 'ya-fiction', 'read-2015', 'love', 'part-of-a-series', 'dnf', 'favorite-authors', 'tbr', 'want-to-read', 'realistic-fiction', 'family', 'read-2013', 'read-2014', 'reviewed', 'library-books', 'chick-lit', '4-stars']",21
8808,8702806,"[22973, 1540, 25147, 11978, 5180, 24997, 30358, 14764, 21815, 6122, 22733, 11503, 22944, 29316, 32099, 31557, 8517, 29076, 20994, 20989, 18051]","[8, 3, 18, 6, 5, 4, 42, 4, 4, 8, 6, 6, 3, 4, 3, 3, 29, 56, 30, 26, 4]","['paranormal', 'action', 'read-in-2011', 'finished', 'books-i-have', 'read-2015', 'thriller', 'home-library', 'nook', 'calibre', 'own-to-read', 'favorite-authors', 'paperback', 'tbr', 'want-to-read', 'unread', 'crime', 'suspense', 'mystery-thriller', 'mystery-suspense', 'library-book']",21
8809,228220,"[22973, 29011, 5444, 11978, 26771, 5180, 8067, 30358, 26837, 14764, 6122, 22733, 11503, 22944, 12948, 31557, 24996, 25822, 29076, 20994, 20989]","[3, 6, 2, 3, 5, 4, 4, 14, 12, 6, 4, 4, 3, 9, 4, 4, 3, 3, 56, 10, 10]","['paranormal', 'supernatural', 'bookshelf', 'finished', 'sci-fi', 'books-i-have', 'contemporary-fiction', 'thriller', 'science-fiction', 'home-library', 'calibre', 'own-to-read', 'favorite-authors', 'paperback', 'general-fiction', 'unread', 'read-2014', 'reviewed', 'suspense', 'mystery-thriller', 'mystery-suspense']",21
8810,94299,"[22973, 1540, 11978, 5180, 24999, 30358, 14764, 23037, 11503, 25146, 22944, 31557, 24995, 24996, 8517, 29076, 20994, 18054, 20989, 18051, 1078]","[4, 7, 4, 5, 3, 65, 8, 6, 4, 4, 8, 4, 3, 3, 27, 79, 29, 5, 34, 4, 4]","['paranormal', 'action', 'finished', 'books-i-have', 'read-2016', 'thriller', 'home-library', 'part-of-a-series', 'favorite-authors', 'read-in-2010', 'paperback', 'unread', 'read-2013', 'read-2014', 'crime', 'suspense', 'mystery-thriller', 'library-books', 'mystery-suspense', 'library-book', '4-stars']",21
8811,17347389,"[32989, 18886, 26785, 2104, 1128, 11505, 11370, 22973, 29452, 29011, 33012, 25153, 24999, 24997, 9638, 29316, 24995, 24996, 25822, 18054, 1078]","[1910, 632, 60, 144, 163, 76, 57, 1342, 156, 354, 163, 137, 192, 119, 92, 73, 58, 88, 78, 61, 78]","['ya', 'magic', 'sci-fi-fantasy', 'all-time-favorites', '5-stars', 'favorite-books', 'fantasy-sci-fi', 'paranormal', 'teen', 'supernatural', 'ya-fiction', 'read-in-2017', 'read-2016', 'read-2015', 'dnf', 'tbr', 'read-2013', 'read-2014', 'reviewed', 'library-books', '4-stars']",21
8812,15752,"[11370, 22973, 29011, 5444, 26771, 5180, 30358, 26837, 14764, 6122, 22733, 11503, 17217, 22944, 12948, 31557, 8517, 29076, 20994, 18054, 20989]","[6, 17, 27, 6, 38, 4, 159, 34, 10, 14, 4, 5, 7, 7, 6, 7, 4, 95, 22, 5, 14]","['fantasy-sci-fi', 'paranormal', 'supernatural', 'bookshelf', 'sci-fi', 'books-i-have', 'thriller', 'science-fiction', 'home-library', 'calibre', 'own-to-read', 'favorite-authors', 'kindle-books', 'paperback', 'general-fiction', 'unread', 'crime', 'suspense', 'mystery-thriller', 'library-books', 'mystery-suspense']",21
8813,17455585,"[32989, 18886, 2104, 1128, 11505, 22973, 29011, 25153, 1540, 24999, 24997, 18640, 12680, 9638, 11503, 22944, 29316, 32099, 24996, 25822, 1078]","[308, 37, 29, 52, 31, 739, 149, 23, 23, 22, 44, 22, 32, 38, 31, 21, 46, 23, 59, 38, 37]","['ya', 'magic', 'all-time-favorites', '5-stars', 'favorite-books', 'paranormal', 'supernatural', 'read-in-2017', 'action', 'read-2016', 'read-2015', 'love', 'funny', 'dnf', 'favorite-authors', 'paperback', 'tbr', 'want-to-read', 'read-2014', 'reviewed', '4-stars']",21
8814,125963,"[11505, 22973, 29011, 1540, 25147, 26771, 5180, 24999, 8067, 30358, 14764, 6122, 9484, 22733, 17217, 22944, 12948, 8517, 29076, 20994, 20989]","[8, 7, 7, 5, 6, 6, 6, 4, 10, 216, 9, 6, 6, 6, 5, 9, 5, 21, 94, 41, 20]","['favorite-books', 'paranormal', 'supernatural', 'action', 'read-in-2011', 'sci-fi', 'books-i-have', 'read-2016', 'contemporary-fiction', 'thriller', 'home-library', 'calibre', 'didn-t-finish', 'own-to-read', 'kindle-books', 'paperback', 'general-fiction', 'crime', 'suspense', 'mystery-thriller', 'mystery-suspense']",21
