goodreads_book_id,tag_id,count
31975,25145,3
31975,25122,3
31975,13567,3
31975,11517,3
31975,13552,3
31975,13550,3
31975,31082,3
31975,14960,3
31975,7747,3
31975,26063,3
31975,7775,3
31975,22810,3
31975,32398,3
31975,19371,3
31979,30574,1965
31979,13561,696
31979,7778,666
31979,8782,401
31979,8717,373
31979,13547,232
31979,19357,189
31979,29005,120
31979,7746,120
31979,32946,102
31979,11557,101
31979,7806,94
31979,11743,85
31979,7739,78
31979,28999,60
31979,19359,60
31979,22743,52
31979,13568,52
31979,11305,48
31979,7784,39
31979,26837,38
31979,5207,35
31979,13528,29
31979,26771,27
31979,27199,24
31979,7836,24
31979,7743,23
31979,18045,21
31979,1691,20
31979,13564,19
31979,25093,19
31979,7843,16
31979,16645,15
31979,7858,14
31979,7824,13
31979,9221,11
31979,10197,11
31979,7750,11
31979,13583,11
31979,7830,11
31979,32964,11
31979,33114,10
31979,17213,10
31979,28994,10
31979,3279,10
31979,30521,9
31979,603,9
31979,7787,9
31979,29001,9
31979,2277,8
31979,30639,8
31979,13594,8
31979,7814,8
31979,29008,8
31979,28992,8
31979,11590,7
31979,22753,7
31979,20774,7
31979,25149,7
31979,5481,7
31979,13575,7
31979,13597,7
31979,7760,7
31979,13550,7
31979,19368,7
31979,26785,6
31979,20849,6
31979,25153,6
31979,2056,6
31979,13588,6
31979,13567,6
31979,7776,6
31979,19369,6
31979,19370,6
31979,25151,5
31979,25150,5
31979,1642,5
31979,10093,5
31979,24999,5
31979,25148,5
31979,26894,5
31979,19083,5
31979,25122,5
31979,13538,5
31979,17408,5
31979,9507,5
31979,7839,5
31979,29025,5
31979,32399,5
31979,25152,4
31979,32586,4
31979,24997,4
31979,24995,4
31979,1078,4
31979,7654,4
31979,22933,4
31979,13555,4
31979,11517,4
31979,17407,4
31979,13581,4
32067,7457,3180
32067,30574,1965
32067,26138,585
32067,7404,515
32067,22743,341
32067,5207,332
32067,18367,289
32067,240,218
32067,10825,154
32067,22034,152
32067,4949,152
32067,5751,150
32067,3885,147
32067,236,141
32067,26256,133
32067,923,126
32067,14487,121
32067,22753,117
32067,7423,117
32067,5776,115
32067,20811,108
32067,10644,99
32067,10641,94
32067,251,92
32067,8717,91
32067,18045,90
32067,17213,88
32067,21989,87
32067,14467,87
32067,30521,86
32067,1642,83
32067,26251,75
32067,20849,67
32067,1416,66
32067,7478,65
32067,18326,61
32067,10210,58
32067,10658,56
32067,26246,54
32067,1659,54
32067,7417,53
32067,3883,53
32067,11590,51
32067,20774,51
32067,20282,51
32067,7422,51
32067,12948,49
32067,5746,49
32067,254,47
32067,8800,46
32067,13207,45
32067,414,45
32067,7451,44
32067,30635,43
32067,5775,42
32067,26257,40
32067,11743,39
32067,5051,38
32067,10817,38
32067,15169,37
32067,20318,37
32067,9477,36
32067,27387,35
32067,22689,34
32067,32586,34
32067,31505,34
32067,21815,34
32067,18640,33
32067,9886,33
32067,32686,33
32067,18318,32
32067,3389,31
32067,27368,31
32067,248,30
32067,9484,30
32067,31430,30
32067,22733,29
32067,1684,29
32067,10094,28
32067,14527,28
32067,11557,26
32067,3392,26
32067,25151,26
32067,12869,26
32067,10932,25
32067,18292,25
32067,9638,25
32067,25150,24
32067,5747,24
32067,29716,24
32067,13202,23
32067,13214,23
32067,10093,23
32067,10657,23
32067,261,22
32067,14064,21
32067,21111,21
32067,25630,21
32067,5090,20
32067,10653,20
32071,30574,28353
32071,8717,2286
32071,7457,1432
32071,11743,880
32071,22743,228
32071,11557,221
32071,18367,213
32071,7404,212
32071,5207,179
32071,240,132
32071,22034,98
32071,26138,97
32071,5751,95
32071,17213,87
32071,236,84
32071,10644,78
32071,22753,66
32071,923,64
32071,9221,62
32071,5776,60
32071,7423,57
32071,251,55
32071,10641,53
32071,21989,52
32071,20292,51
32071,18045,50
32071,10197,48
32071,20299,45
32071,10658,44
32071,18326,42
32071,30521,41
32071,20294,40
32071,10210,39
32071,3885,38
32071,7478,36
32071,18318,34
32071,14487,34
32071,4949,34
32071,20318,34
32071,11221,33
32071,20849,31
32071,21815,31
32071,7417,28
32071,8800,27
32071,20774,26
32071,5775,26
32071,11590,25
32071,1659,25
32071,248,25
32071,254,25
32071,7422,25
32071,5746,25
32071,20811,24
32071,261,23
32071,15169,22
32071,20291,22
32071,22689,21
32071,1416,21
32071,31430,21
32071,4021,21
32071,405,20
32071,20279,19
32071,12948,19
32071,10094,19
32071,30635,19
32071,3389,18
32071,31557,18
32071,7852,17
32071,26735,17
32071,272,17
32071,30976,17
32071,7391,17
32071,32586,16
32071,18130,16
32071,8921,16
32071,6122,16
32071,11219,16
32071,17733,16
32071,14064,15
32071,10093,15
32071,17217,15
32071,20282,15
32071,25630,15
32071,4514,15
32071,10657,15
32071,25167,14
32071,1642,14
32071,10934,14
32071,3605,14
32071,24517,14
32071,22206,14
32071,19765,14
32071,7849,14
32071,9697,14
32071,32780,14
32071,14764,13
32071,30672,13
32071,33113,13
32071,1810,13
32071,23233,13
32085,30574,30836
32085,8717,1201
32085,21689,1063
32085,11557,817
32085,2580,669
32085,19733,503
32085,21773,474
32085,7457,422
32085,4605,420
32085,11743,410
32085,15048,188
32085,19742,165
32085,22743,139
32085,3611,128
32085,5207,119
32085,4615,108
32085,7404,96
32085,10641,87
32085,5751,82
32085,27199,79
32085,15067,77
32085,4594,76
32085,2573,73
32085,3389,70
32085,21195,62
32085,4949,59
32085,2545,56
32085,6828,52
32085,19738,52
32085,16080,52
32085,12948,51
32085,3392,50
32085,14487,47
32085,17213,46
32085,1642,46
32085,14467,45
32085,27669,44
32085,9221,43
32085,3371,41
32085,2104,40
32085,33114,38
32085,9684,38
32085,11590,37
32085,24960,36
32085,18367,36
32085,14552,35
32085,6838,33
32085,18045,32
32085,22753,31
32085,4587,31
32085,7725,28
32085,27535,27
32085,10197,27
32085,4611,27
32085,12680,27
32085,3379,26
32085,10644,25
32085,22689,25
32085,923,25
32085,20824,24
32085,20849,23
32085,1659,22
32085,26816,22
32085,11505,21
32085,11497,21
32085,30521,21
32085,4568,21
32085,2550,21
32085,23415,20
32085,4561,19
32085,19735,19
32085,5747,19
32085,3358,18
32085,4600,18
32085,15060,18
32085,25234,17
32085,3596,17
32085,3605,17
32085,5051,17
32085,4617,17
32085,31837,17
32085,6953,16
32085,21989,15
32085,6443,15
32085,14316,15
32085,22034,14
32085,3616,14
32085,1669,14
32085,5776,14
32085,31839,14
32085,15169,13
32085,22545,13
32085,32586,13
32085,22944,13
32085,5746,13
32085,31430,13
32085,19634,13
32085,10093,12
32085,14189,12
32085,33105,12
32127,30574,809
32127,8717,694
32127,21689,292
32127,23005,273
32127,21773,146
32127,24187,142
32127,4650,77
32127,11557,73
32127,3739,71
32127,14134,69
32127,6822,62
32127,20008,49
32127,9810,43
32127,3735,40
32127,24204,34
32127,20508,31
32127,3742,30
32127,24200,25
32127,11221,22
32127,22743,21
32127,25562,20
32127,24196,20
32127,1642,18
32127,24193,15
32127,24189,15
32127,5207,14
32127,17213,14
32127,27095,14
32127,32686,14
32127,24191,13
32127,18045,12
32127,3758,12
32127,25148,11
32127,23004,11
32127,4652,11
32127,6857,10
32127,11665,10
32127,24194,10
32127,20510,10
32127,3750,10
32127,30521,9
32127,25149,9
32127,10304,9
32127,4657,9
32127,25151,8
32127,5481,8
32127,26816,8
32127,19634,8
32127,24198,8
32127,4651,8
32127,9812,8
32127,9221,7
32127,25152,7
32127,25150,7
32127,25146,7
32127,23019,7
32127,21181,7
32127,21182,7
32127,9814,7
32127,27535,6
32127,25147,6
32127,19439,6
32127,22753,5
32127,14927,5
32127,31505,5
32127,11673,5
32127,14145,5
32127,14168,5
32127,15577,5
32127,24199,5
32127,4654,5
32127,6791,5
32127,20010,5
32127,17124,4
32127,22689,4
32127,25153,4
32127,24997,4
32127,24996,4
32127,1416,4
32127,10316,4
32127,722,4
32127,9477,4
32127,1669,4
32127,12226,4
32127,25145,4
32127,25773,4
32127,14151,4
32127,23013,4
32127,32709,4
32127,6815,4
32127,21188,4
32127,17909,4
32127,20009,4
32127,3741,4
32127,9811,4
32127,9813,4
32127,24197,4
32127,24201,4
32127,24999,3
32127,25000,3
32145,30574,123043
32145,21689,5264
32145,8717,4110
32145,21773,2353
32145,26816,2281
32145,11557,1181
32145,15048,436
32145,19634,393
32145,3389,333
32145,19659,326
32145,9147,324
32145,4949,306
32145,14552,270
32145,22743,264
32145,3392,250
32145,5207,246
32145,3371,187
32145,30521,142
32145,18045,137
32145,1642,124
32145,17213,117
32145,26256,111
32145,4631,103
32145,3379,89
32145,21685,88
32145,12680,82
32145,22753,81
32145,32586,81
32145,3377,81
32145,10197,78
32145,3358,76
32145,1416,73
32145,30755,71
32145,12366,68
32145,26251,66
32145,30756,64
32145,5051,64
32145,23996,63
32145,15067,62
32145,14134,59
32145,11590,56
32145,9477,56
32145,11743,54
32145,11643,54
32145,9484,53
32145,21739,53
32145,9221,52
32145,26246,52
32145,25151,49
32145,5481,48
32145,25152,47
32145,28052,46
32145,20849,44
32145,25150,44
32145,21766,43
32145,1668,43
32145,1669,42
32145,2705,42
32145,19949,42
32145,26257,41
32145,25149,41
32145,31505,41
32145,9148,40
32145,25773,40
32145,6080,37
32145,25147,36
32145,11644,35
32145,13207,34
32145,26861,34
32145,22689,33
32145,10210,33
32145,25148,33
32145,25506,33
32145,10316,33
32145,9638,33
32145,12363,33
32145,23980,33
32145,25153,32
32145,2104,31
32145,12355,31
32145,19396,31
32145,19524,30
32145,16651,30
32145,22330,29
32145,12954,28
32145,24526,28
32145,2417,28
32145,26735,27
32145,4985,27
32145,21803,27
32145,21732,27
32145,7725,26
32145,25146,26
32145,25242,26
32145,14467,25
32145,24997,25
32145,25562,25
32145,25822,25
32145,32099,25
32145,21799,25
32234,11557,2600
32234,11743,2571
32234,30574,1997
32234,8717,1454
32234,5207,550
32234,8055,413
32234,22743,344
32234,8067,222
32234,6750,201
32234,4949,195
32234,7852,191
32234,1659,183
32234,9886,181
32234,11590,177
32234,1642,167
32234,22753,133
32234,12948,132
32234,22034,125
32234,33114,123
32234,18326,101
32234,18367,99
32234,22449,99
32234,22456,97
32234,2104,92
32234,18045,91
32234,30521,90
32234,11505,78
32234,20849,77
32234,15169,74
32234,7457,73
32234,25438,73
32234,20774,66
32234,9221,65
32234,21989,64
32234,32686,62
32234,22451,62
32234,22465,60
32234,6131,52
32234,22689,49
32234,17213,49
32234,32989,48
32234,11497,48
32234,11221,48
32234,11491,44
32234,24960,43
32234,18318,41
32234,5051,41
32234,20570,41
32234,2277,40
32234,18589,40
32234,20547,39
32234,20824,38
32234,27535,38
32234,19788,37
32234,8517,36
32234,20288,35
32234,32586,35
32234,3389,31
32234,12413,31
32234,25506,30
32234,22733,29
32234,14764,28
32234,32726,28
32234,16191,28
32234,30672,27
32234,5036,27
32234,11644,27
32234,2313,26
32234,25765,25
32234,1128,25
32234,3371,25
32234,9477,25
32234,32688,25
32234,23349,24
32234,8922,24
32234,20656,24
32234,11643,23
32234,5404,23
32234,1499,23
32234,25150,22
32234,10197,22
32234,14064,22
32234,22344,22
32234,19786,22
32234,25152,21
32234,1416,21
32234,5481,21
32234,25630,21
32234,487,21
32234,11798,21
32234,32724,21
32234,18680,20
32234,923,20
32234,15174,20
32234,20512,20
32234,11834,20
32234,30766,20
32234,4514,20
32234,8087,20
32234,25149,19
32254,30574,7565
32254,20939,524
32254,8717,331
32254,8517,300
32254,29573,299
32254,30358,290
32254,11743,201
32254,27199,132
32254,29076,116
32254,9221,104
32254,25971,99
32254,5207,79
32254,20994,78
32254,11557,74
32254,22743,72
32254,17213,63
32254,20926,60
32254,20989,58
32254,18045,48
32254,13119,47
32254,13117,47
32254,30386,46
32254,25969,44
32254,9336,42
32254,8527,38
32254,8545,38
32254,20662,38
32254,3371,36
32254,10197,36
32254,22753,33
32254,20957,33
32254,3389,31
32254,1642,31
32254,3392,28
32254,10210,26
32254,14821,25
32254,20774,23
32254,8533,23
32254,30521,20
32254,1659,19
32254,25149,18
32254,3358,17
32254,3377,17
32254,29083,17
32254,15169,16
32254,8055,16
32254,20849,15
32254,25147,15
32254,32586,15
32254,3379,14
32254,24993,14
32254,25146,14
32254,20656,14
32254,20986,14
32254,19634,14
32254,19654,14
32254,11590,13
32254,25152,13
32254,25151,13
32254,10093,13
32254,617,13
32254,30373,13
32254,25972,13
32254,25970,13
32254,2277,12
32254,23888,12
32254,25148,12
32254,20991,12
32254,10644,11
32254,17442,11
32254,24997,11
32254,8535,11
32254,18054,10
32254,10094,10
32254,21003,10
32254,18051,10
32254,5481,10
32254,22944,10
32254,5090,9
32254,5444,9
32254,23037,9
32254,24996,9
32254,24995,9
32254,8549,9
32254,21001,9
32254,11978,9
32254,30381,9
32254,5500,9
32254,12366,9
32254,14064,8
32254,9886,8
32254,11503,8
32254,28881,8
32254,24992,8
32254,21815,8
32254,698,8
32254,11644,8
32254,25966,8
32254,9822,7
32254,8539,7
32255,30574,6182
32255,20939,508
32255,29573,314
32255,30358,303
32255,8517,205
32255,8717,184
32255,27199,138
32255,29076,129
32255,11743,107
32255,9221,97
32255,25971,90
32255,11557,89
32255,22743,86
32255,5207,81
32255,20994,80
32255,20926,64
32255,13117,59
32255,30386,57
32255,20989,57
32255,9336,52
32255,17213,51
32255,18045,46
32255,13119,45
32255,25969,40
32255,20662,37
32255,1642,36
32255,3389,35
32255,10197,35
32255,3371,33
32255,22753,32
32255,3392,32
32255,8527,32
32255,20957,32
32255,8545,29
32255,8533,27
32255,10210,26
32255,19654,25
32255,8055,24
32255,19634,23
32255,20656,19
32255,15169,18
32255,3379,18
32255,29083,18
32255,30521,17
32255,1659,17
32255,20774,15
32255,25152,15
32255,3358,15
32255,25149,15
32255,23888,15
32255,24993,15
32255,25972,15
32255,25148,14
32255,18051,14
32255,20991,14
32255,20849,13
32255,10644,13
32255,2277,13
32255,25147,13
32255,10093,13
32255,24997,13
32255,5481,13
32255,25146,13
32255,11590,12
32255,3377,12
32255,25151,11
32255,18054,11
32255,32586,11
32255,17442,11
32255,24995,11
32255,21003,11
32255,22944,11
32255,30373,11
32255,20986,11
32255,25970,11
32255,25966,11
32255,9886,10
32255,21001,10
32255,8539,10
32255,24960,9
32255,22034,9
32255,23037,9
32255,24996,9
32255,25000,9
32255,8549,9
32255,11978,9
32255,22618,9
32255,24992,9
32255,31557,9
32255,29572,9
32255,5090,8
32255,8535,8
32255,20933,8
32255,1078,8
32255,21815,8
32255,20125,8
32255,30381,8
32255,12366,8
32255,20961,8
32255,25967,8
32257,30574,9260
32257,20939,565
32257,8517,338
32257,8717,324
32257,29573,308
32257,30358,303
32257,11743,199
32257,27199,150
32257,29076,105
32257,9221,103
32257,25971,101
32257,20994,94
32257,5207,89
32257,22743,89
32257,11557,86
32257,20926,69
32257,17213,64
32257,13119,52
32257,13117,52
32257,18045,49
32257,9336,49
32257,20989,49
32257,30386,46
32257,10197,44
32257,25969,43
32257,8527,41
32257,20957,38
32257,8545,38
32257,3371,37
32257,20662,35
32257,22753,34
32257,1642,33
32257,3389,31
32257,10210,30
32257,3392,29
32257,8055,26
32257,8533,24
32257,19654,23
32257,1659,21
32257,20774,19
32257,17442,19
32257,25148,19
32257,19634,19
32257,20849,18
32257,30521,18
32257,29083,18
32257,15169,17
32257,25151,17
32257,10093,16
32257,3379,16
32257,5500,16
32257,25972,16
32257,30373,15
32257,26138,14
32257,25149,14
32257,20656,14
32257,25152,13
32257,3377,13
32257,23888,13
32257,10094,13
32257,24995,13
32257,24992,13
32257,25146,13
32257,20991,13
32257,25150,12
32257,23037,12
32257,2277,12
32257,25147,12
32257,18054,12
32257,32586,12
32257,3358,12
32257,24993,12
32257,8549,12
32257,21003,12
32257,22944,12
32257,25970,12
32257,24997,11
32257,5481,11
32257,11590,10
32257,24960,10
32257,10644,10
32257,8535,10
32257,20963,10
32257,11978,10
32257,20986,10
32257,16176,10
32257,24996,9
32257,18051,9
32257,21815,9
32257,30381,9
32257,12355,9
32257,19655,9
32257,9886,8
32257,28881,8
32257,1078,8
32257,22333,8
32257,12366,8
32257,8539,8
32257,8524,8
32257,25966,8
32258,30574,1579
32258,20939,559
32258,8717,440
32258,8517,322
32258,30358,317
32258,29573,309
32258,11743,196
32258,27199,139
32258,11557,101
32258,25971,101
32258,20994,98
32258,9221,91
32258,5207,89
32258,22743,83
32258,17213,59
32258,20926,54
32258,20989,53
32258,13119,50
32258,18045,49
32258,9336,47
32258,13117,47
32258,30386,46
32258,20662,46
32258,29076,43
32258,25969,41
32258,10197,40
32258,3371,38
32258,22753,37
32258,8545,37
32258,3392,35
32258,8527,35
32258,20957,34
32258,1642,32
32258,3389,31
32258,19654,29
32258,10210,28
32258,8533,28
32258,8055,25
32258,1659,21
32258,29083,20
32258,20774,19
32258,17442,19
32258,30521,18
32258,3379,18
32258,15169,17
32258,20849,17
32258,25149,17
32258,3377,16
32258,25148,16
32258,2277,15
32258,10093,15
32258,10094,15
32258,24993,15
32258,19634,15
32258,10644,14
32258,25151,14
32258,23888,14
32258,24995,14
32258,25146,14
32258,11590,13
32258,9886,13
32258,24997,13
32258,18051,13
32258,25147,12
32258,5481,12
32258,20656,12
32258,25972,12
32258,5090,11
32258,25152,11
32258,23037,11
32258,8535,11
32258,8549,11
32258,24992,11
32258,30381,11
32258,25970,11
32258,21001,10
32258,22944,10
32258,5500,10
32258,18054,9
32258,32586,9
32258,11503,9
32258,3358,9
32258,21003,9
32258,21815,9
32258,30373,9
32258,20986,9
32258,16176,9
32258,11497,8
32258,14764,8
32258,8518,8
32258,12907,8
32258,11978,8
32258,22618,8
32258,20991,8
32258,12366,8
32258,29081,8
32258,19655,8
32258,25150,7
32258,24996,7
32258,25000,7
32261,7457,6976
32261,11743,2281
32261,30574,1934
32261,11557,1565
32261,7404,1107
32261,5207,675
32261,22743,613
32261,18367,528
32261,26138,496
32261,14487,397
32261,509,359
32261,7563,277
32261,17213,268
32261,240,259
32261,11590,246
32261,5751,242
32261,31859,241
32261,7423,239
32261,22034,222
32261,22753,213
32261,7478,190
32261,14467,187
32261,5776,187
32261,10641,169
32261,10644,161
32261,236,154
32261,9221,145
32261,26735,137
32261,4949,136
32261,8717,135
32261,21989,123
32261,10658,121
32261,30314,112
32261,30521,111
32261,18045,108
32261,31103,100
32261,251,99
32261,7417,98
32261,30635,95
32261,20849,93
32261,10197,92
32261,7422,92
32261,3389,91
32261,5746,90
32261,1642,89
32261,10210,86
32261,1659,86
32261,18326,85
32261,20811,79
32261,5775,79
32261,3392,77
32261,15169,76
32261,20774,70
32261,22689,70
32261,25114,70
32261,29716,69
32261,4021,66
32261,14370,65
32261,12948,64
32261,9886,63
32261,31430,62
32261,13965,60
32261,3371,57
32261,32686,56
32261,10657,56
32261,1416,55
32261,4037,54
32261,32586,53
32261,31505,53
32261,18318,52
32261,24960,50
32261,254,50
32261,14764,49
32261,248,49
32261,3358,47
32261,12315,47
32261,31864,47
32261,10093,46
32261,26740,45
32261,25152,44
32261,9477,44
32261,22733,42
32261,371,42
32261,2104,41
32261,11505,41
32261,30573,41
32261,18292,41
32261,4017,38
32261,18640,37
32261,31535,36
32261,17217,35
32261,29316,35
32261,11665,35
32261,9638,35
32261,11497,34
32261,10094,33
32261,10932,33
32261,22330,33
32261,23229,33
32261,10653,32
32263,30574,12828
32263,20939,1095
32263,8717,1003
32263,8517,627
32263,30358,605
32263,11743,419
32263,11557,289
32263,27199,269
32263,29076,217
32263,20994,190
32263,17213,145
32263,9221,130
32263,5207,129
32263,22743,128
32263,25971,123
32263,30386,109
32263,20989,92
32263,20926,92
32263,18045,89
32263,9336,87
32263,10197,72
32263,1642,68
32263,8527,66
32263,8545,66
32263,13119,61
32263,8533,56
32263,25969,56
32263,20957,55
32263,20662,54
32263,19634,54
32263,13117,54
32263,19654,53
32263,30521,49
32263,29573,48
32263,22753,46
32263,8055,44
32263,10210,43
32263,14821,43
32263,1659,39
32263,32586,35
32263,29083,35
32263,10094,34
32263,12035,33
32263,11590,32
32263,20774,32
32263,3392,32
32263,3389,30
32263,21815,29
32263,20849,28
32263,25148,27
32263,27187,27
32263,30373,27
32263,25152,26
32263,25147,25
32263,5500,25
32263,17442,24
32263,1078,24
32263,30381,24
32263,25972,24
32263,15169,23
32263,10093,23
32263,24995,23
32263,4949,23
32263,20656,23
32263,25151,22
32263,24997,21
32263,3371,20
32263,26138,20
32263,18054,20
32263,25146,20
32263,23888,19
32263,8535,19
32263,10644,18
32263,14064,18
32263,8549,18
32263,21001,18
32263,21003,18
32263,24992,18
32263,25150,17
32263,2277,17
32263,9886,17
32263,25149,17
32263,24999,17
32263,19524,17
32263,11978,17
32263,5481,17
32263,22944,17
32263,20986,17
32263,20991,17
32263,22034,16
32263,28881,16
32263,18051,16
32263,5090,15
32263,24993,15
32263,1416,15
32263,26207,15
32263,20961,15
32263,12907,14
32263,20933,14
32263,25970,14
32276,30574,11859
32276,26816,922
32276,21689,430
32276,8717,283
32276,21773,167
32276,11557,109
32276,10997,106
32276,23471,89
32276,24526,77
32276,22743,66
32276,4631,63
32276,14552,51
32276,2705,41
32276,9221,40
32276,6283,35
32276,30521,30
32276,23996,28
32276,5207,27
32276,24609,25
32276,21358,20
32276,22753,19
32276,20849,17
32276,26885,16
32276,30755,15
32276,32586,13
32276,21195,13
32276,15670,13
32276,5606,13
32276,24624,12
32276,2580,11
32276,12962,11
32276,7358,11
32276,24622,10
32276,7305,10
32276,18045,9
32276,28052,9
32276,26865,9
32276,10999,9
32276,26474,9
32276,30756,8
32276,30802,8
32276,26822,8
32276,11743,7
32276,11590,7
32276,7457,7
32276,10197,7
32276,23349,7
32276,26877,7
32276,17591,7
32276,24629,7
32276,21355,7
32276,22689,6
32276,17213,6
32276,25562,6
32276,32080,6
32276,20104,6
32276,23569,6
32276,26862,6
32276,24623,6
32276,23980,6
32276,15031,6
32276,19725,6
32276,20774,5
32276,27535,5
32276,5444,5
32276,923,5
32276,10210,5
32276,30551,5
32276,22330,5
32276,11978,5
32276,25647,5
32276,22816,5
32276,26857,5
32276,28626,5
32276,26888,5
32276,28032,5
32276,26827,5
32276,26876,5
32276,20781,4
32276,27556,4
32276,1642,4
32276,4949,4
32276,21739,4
32276,10316,4
32276,26771,4
32276,4461,4
32276,10891,4
32276,17384,4
32276,15684,4
32276,24632,4
32276,33933,4
32276,3308,4
32276,21187,4
32276,34033,4
32276,5617,4
32276,21190,4
32276,26858,4
32276,26872,4
32276,20161,4
32276,4488,4
32349,30574,1341
32349,11743,181
32349,11557,100
32349,21689,78
32349,8717,74
32349,28384,64
32349,4949,53
32349,3461,52
32349,31155,48
32349,28341,48
32349,19733,30
32349,9221,29
32349,22743,25
32349,23471,21
32349,21773,21
32349,5207,19
32349,5051,18
32349,1691,16
32349,15626,15
32349,4605,14
32349,1468,14
32349,2705,13
32349,21989,12
32349,26126,12
32349,19742,12
32349,21392,12
32349,20849,11
32349,1659,11
32349,11305,10
32349,22753,10
32349,22034,10
32349,8055,10
32349,27095,10
32349,20774,9
32349,1642,9
32349,4985,9
32349,27535,8
32349,18045,7
32349,13098,7
32349,11590,6
32349,11497,6
32349,22689,6
32349,32586,6
32349,14487,6
32349,14552,6
32349,21195,6
32349,3611,6
32349,4959,6
32349,25647,6
32349,7457,5
32349,17213,5
32349,30521,5
32349,5444,5
32349,18367,5
32349,2313,5
32349,31656,5
32349,1416,5
32349,12869,5
32349,8683,5
32349,28335,5
32349,24960,4
32349,2104,4
32349,8067,4
32349,21111,4
32349,12948,4
32349,25506,4
32349,12940,4
32349,23465,4
32349,8656,4
32349,19749,4
32349,19837,4
32349,14128,4
32349,10090,4
32349,6828,3
32349,5090,3
32349,25151,3
32349,10197,3
32349,22352,3
32349,2277,3
32349,9886,3
32349,2312,3
32349,26179,3
32349,32077,3
32349,23334,3
32349,18130,3
32349,31156,3
32349,11978,3
32349,5481,3
32349,134,3
32349,30590,3
32349,487,3
32349,4580,3
32349,3438,3
32349,10849,3
32349,22552,3
32349,1670,3
32349,10710,3
32349,27449,3
32349,33058,3
32349,1467,3
32370,30574,35562
32370,19733,855
32370,21689,625
32370,8717,580
32370,19742,492
32370,11557,470
32370,21773,297
32370,4605,222
32370,15048,174
32370,5207,130
32370,1599,107
32370,22743,81
32370,3611,73
32370,4615,67
32370,11743,57
32370,12680,49
32370,19738,48
32370,18001,46
32370,1960,42
32370,22753,39
32370,3389,36
32370,3426,36
32370,4594,34
32370,18045,33
32370,4949,33
32370,24526,30
32370,24728,29
32370,30521,28
32370,9221,27
32370,3392,27
32370,4568,25
32370,12874,25
32370,3371,24
32370,27535,23
32370,1642,23
32370,13270,23
32370,8055,22
32370,32586,22
32370,9959,22
32370,19786,21
32370,19788,21
32370,4600,20
32370,11497,19
32370,22689,19
32370,18011,19
32370,17213,18
32370,19737,18
32370,7725,18
32370,25523,18
32370,4561,17
32370,19730,17
32370,20849,16
32370,4611,16
32370,20774,15
32370,15067,15
32370,19749,15
32370,2277,14
32370,11503,14
32370,615,13
32370,25149,13
32370,3377,13
32370,3596,13
32370,15169,12
32370,11505,12
32370,3379,12
32370,4596,12
32370,10891,12
32370,4607,12
32370,11590,11
32370,2104,11
32370,18367,11
32370,4587,11
32370,19735,11
32370,5939,11
32370,14764,10
32370,611,10
32370,25148,10
32370,4637,10
32370,617,10
32370,21685,10
32370,4617,10
32370,5090,9
32370,21989,9
32370,14064,9
32370,21437,9
32370,15174,9
32370,18130,9
32370,1668,9
32370,19728,9
32370,25609,9
32370,22034,8
32370,603,8
32370,3358,8
32370,19524,8
32370,3605,8
32370,5051,8
32370,32080,8
32370,24662,8
32370,1956,8
32370,28898,8
32416,30574,1839
32416,14821,602
32416,5207,182
32416,8517,159
32416,9221,144
32416,11557,138
32416,20939,135
32416,27199,116
32416,30315,87
32416,22753,63
32416,29076,63
32416,30521,58
32416,30386,51
32416,13917,48
32416,18045,44
32416,11743,41
32416,20994,41
32416,13918,40
32416,20849,36
32416,22034,35
32416,1642,33
32416,8717,32
32416,27188,32
32416,15169,29
32416,30358,25
32416,9886,24
32416,8545,24
32416,20774,23
32416,24521,22
32416,12948,21
32416,32586,21
32416,21989,19
32416,8527,19
32416,8533,19
32416,10210,18
32416,1659,18
32416,14856,18
32416,24517,18
32416,3389,17
32416,14487,17
32416,3392,16
32416,10197,16
32416,14064,16
32416,5444,15
32416,14003,15
32416,22743,14
32416,17213,14
32416,27187,14
32416,22545,13
32416,5180,13
32416,1691,12
32416,10644,12
32416,5090,12
32416,3371,12
32416,2277,12
32416,22689,11
32416,5025,11
32416,11590,10
32416,20781,10
32416,20288,10
32416,10094,10
32416,20797,10
32416,22944,10
32416,617,10
32416,29083,10
32416,14001,10
32416,11497,9
32416,25150,9
32416,27556,9
32416,14764,9
32416,3379,9
32416,20989,9
32416,22816,9
32416,20125,9
32416,30381,9
32416,30368,9
32416,6219,9
32416,25152,8
32416,25167,8
32416,2313,8
32416,941,8
32416,25149,8
32416,20957,8
32416,20926,8
32416,1416,8
32416,7654,8
32416,31557,8
32416,23349,8
32416,30766,8
32416,24662,8
32416,8922,8
32416,13955,8
32416,13822,8
32416,22813,8
32416,7457,7
32416,8055,7
32416,25153,7
32416,5510,7
32416,6122,7
32416,5332,7
32418,30574,2006
32418,14821,1213
32418,11743,1045
32418,8717,904
32418,30358,750
32418,11557,430
32418,8517,398
32418,22743,393
32418,5207,338
32418,20939,337
32418,9221,212
32418,27199,167
32418,29076,139
32418,22753,125
32418,30315,121
32418,30386,99
32418,20994,98
32418,18045,73
32418,20849,72
32418,13917,65
32418,22034,64
32418,20774,60
32418,8527,60
32418,27188,60
32418,13918,57
32418,1642,54
32418,24521,54
32418,30521,48
32418,15169,46
32418,8545,45
32418,8533,42
32418,11590,41
32418,17213,40
32418,29083,39
